Source,Target,Type,Id,Label,timeset,Weight,a,tender_indicator_integrity_single_bid,tender_indicator_integrity_call_for_tender_publication,tender_indicator_integrity_advertisement_period,tender_indicator_integrity_procedure_type,tender_indicator_integrity_decision_period,tender_indicator_integrity_tax_haven,tender_indicator_integrity_new_company,tender_indicator_administrative_centralized_procurement,tender_indicator_administrative_electronic_auction,tender_indicator_administrative_covered_by_gpa,tender_indicator_administrative_framework_agreement,tender_indicator_administrative_english_as_foreign_language,tender_indicator_administrative_notice_and_award_discrepancies,tender_indicator_transparency_number_of_key_missing_fields,mean_cri,cri_cat
EU_body_45c32a4fed278afc13461ec4f691636515d308f707282a88f68e25f6f1169a06,EU_body_9f9e338a749bef4e7da0e71060eadb4d43497e843d4f7df001ff104dd5465213,Undirected,145043,,,1,145627,100,100,100,100,NA,NA,NA,NA,0,100,100,0,75,NA,75,high
EU_body_45c32a4fed278afc13461ec4f691636515d308f707282a88f68e25f6f1169a06,EU_body_3a7194ffe7f0daf337738f0716b850e8104d3b6f352d76efa9bc12d49232098e,Undirected,1663,,,1,1795,0,100,100,100,NA,100,NA,NA,0,100,100,0,93.3333,NA,69.33333,high
EU_body_c7fb8fd1e518aea2ddb5ce673ce91a887a1bdece2a41f8747346b75c6e6c94d4,EU_body_5f59fccaadbfaf5237a1656862b1eff3372286fa34ae5e6b010a068f6cc83ed0,Undirected,193516,,,1,194376,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_dd63c00c9f47f12ff213e9b76dc7a2891f205d19744c3bd701c0c4ebbd2b451d,EU_body_5f59fccaadbfaf5237a1656862b1eff3372286fa34ae5e6b010a068f6cc83ed0,Undirected,145249,,,1,145833,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_c879fcb5599b32ccd88e8b512b003d30c1100dd241311026cc763b6de84b32ba,EU_body_5f59fccaadbfaf5237a1656862b1eff3372286fa34ae5e6b010a068f6cc83ed0,Undirected,49906,,,1,50215,100,100,100,100,NA,100,NA,NA,0,0,100,0,83.3333,NA,68.33333,high
EU_body_eac6e4dd7b439e2de1c128ef65c0ad265e91258b420bf235f5c78912ad0e4ad9,EU_body_a654754fa8e597699e519592b75dc1f03874f522a6bcd241be895b0fcabd71ad,Undirected,97207,,,1,97594,0,100,100,100,NA,100,NA,NA,100,100,0,0,83.3333,NA,68.33333,high
EU_body_e1a519ff7bbeef3fe07e914d6ae0ea87cfb986e38098523b1484b3bf7c51f35a,EU_body_fc4f28651ca33d876d831a731dbf2b7f4d149c6360a84c0a72a92fa4c89691d1,Undirected,146286,,,1,147078,100,100,100,100,NA,100,NA,NA,0,100,0,0,84.6154,NA,68.46154,high
EU_body_9c9125089bd650bf9aa14366514e6ebc41fef748e5333dca1391c491f841cb71,EU_body_fc4f28651ca33d876d831a731dbf2b7f4d149c6360a84c0a72a92fa4c89691d1,Undirected,97629,,,2,195444,0,0,100,0,0,100,NA,NA,0,0,0,,,NA,22.222222,low
EU_body_98672b45d5ac30f1cf5277c5d0229e581ffeb7ecb06682f36ded77c66cae08c1,EU_body_fc4f28651ca33d876d831a731dbf2b7f4d149c6360a84c0a72a92fa4c89691d1,Undirected,1803,,,1,1988,100,100,100,100,NA,100,NA,NA,0,0,0,0,84.6154,NA,58.46154,high
EU_body_09e960d4a0642f081f3c983d6b8cdeadc59953d1226a4741de552778a7a99f9f,EU_body_936c11623d187be349707c64d754bd602c4e7faf65b08ced92752932931e6d6e,Undirected,836,,,1,837,0,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,54.629633,high
EU_body_09e960d4a0642f081f3c983d6b8cdeadc59953d1226a4741de552778a7a99f9f,EU_body_5f50512da40013450226f59d215d1068f038de8732087997d39f416889914532,Undirected,835,,,1,836,0,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,54.629633,high
EU_body_3a54dfbb817ac6f0fadbbb6fee27f7cd3d93dd91369d4925af7280414cceda0d,EU_body_5f50512da40013450226f59d215d1068f038de8732087997d39f416889914532,Undirected,96797,,,1,97184,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_4f34fc0b55daa60343f70e84f4714b1ac98c30b10805c5ce4310eba198a6950b,EU_body_5896a3c917b237b3d2106cfdfe50b6428c1a370b3329e0b960c71b82bbf47b78,Undirected,194963,,,1,196002,100,100,100,100,NA,100,NA,NA,0,0,0,0,84.6154,NA,58.46154,high
EU_body_4f34fc0b55daa60343f70e84f4714b1ac98c30b10805c5ce4310eba198a6950b,EU_body_8dbd7f3390ff7ff64d66f285cb27e487188da7d9d1f94ba9d3ed7a2c12cb3f43,Undirected,194755,,,1,195784,100,100,100,100,NA,100,NA,NA,100,0,0,0,91.6667,NA,69.16667,high
EU_body_4f34fc0b55daa60343f70e84f4714b1ac98c30b10805c5ce4310eba198a6950b,EU_body_74fd15cb70558bde939eb7baa55ddf4e492712eb5456c057d99543217570fbe8,Undirected,145713,,,1,146320,100,100,100,100,NA,100,NA,NA,100,0,0,0,83.3333,NA,68.33333,high
EU_body_4f34fc0b55daa60343f70e84f4714b1ac98c30b10805c5ce4310eba198a6950b,EU_body_b241a815ae8078bffb2a20d7ce46e25494ef821c6ab95508c10e956651b13a6d,Undirected,145619,,,1,146205,100,100,100,100,NA,100,NA,NA,0,0,0,0,53.3333,NA,55.33333,high
EU_body_4f34fc0b55daa60343f70e84f4714b1ac98c30b10805c5ce4310eba198a6950b,EU_body_4d8e7030dbd7a68372e9492cfead82d387babb3cbc93d90357d1e19c538072e2,Undirected,50092,,,1,50427,100,100,100,100,NA,100,NA,NA,0,0,0,0,92.8571,NA,59.28571,high
EU_body_4f34fc0b55daa60343f70e84f4714b1ac98c30b10805c5ce4310eba198a6950b,EU_body_cd6e000b762647b35994f674b71eb8d158d72d253881598bfbfd1de235a5dadf,Undirected,1764,,,1,1928,100,100,100,100,NA,100,NA,NA,0,0,0,0,84.6154,NA,58.46154,high
EU_body_4f34fc0b55daa60343f70e84f4714b1ac98c30b10805c5ce4310eba198a6950b,EU_body_c12367651a82aa08ef93fc439ac09aeb5bdc24d7099c60ad78e57072fd7ee50d,Undirected,1542,,,1,1618,100,0,100,0,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_4f34fc0b55daa60343f70e84f4714b1ac98c30b10805c5ce4310eba198a6950b,EU_body_951c8a920688bc409479930f5194d582ce9e9a99d30aae5a6bb5d81c8f93a714,Undirected,1541,,,1,1617,100,0,100,0,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_4f34fc0b55daa60343f70e84f4714b1ac98c30b10805c5ce4310eba198a6950b,EU_body_30fc07f02aa6ec74e8a6483903fd8f38a4d6f19dfc681244d46ad25390092093,Undirected,845,,,1,846,100,100,100,100,NA,NA,NA,NA,100,0,0,0,83.3333,NA,64.814811,high
EU_body_4f34fc0b55daa60343f70e84f4714b1ac98c30b10805c5ce4310eba198a6950b,EU_body_f8d80abdc9946453e1ce1aa1384f4bc9b9867c5c86ecb51d4710e9f775aada74,Undirected,844,,,1,845,100,100,100,100,NA,NA,NA,NA,100,0,0,0,83.3333,NA,64.814811,high
EU_body_6714e2203d7c45b34eb982c285607f3d6869e5e2fcec80d75f70bf898ab07ef7,EU_body_f8d80abdc9946453e1ce1aa1384f4bc9b9867c5c86ecb51d4710e9f775aada74,Undirected,193526,,,1,194386,100,100,100,100,NA,NA,NA,NA,100,0,0,0,83.3333,NA,64.814811,high
EU_body_157566de6ba74687370ce0ed4d06e194d5ce13548e34eb2afcaa6582bb30c554,EU_body_8788041694a208bfdaaea4dd4ec14804ae7cbabe2bfc61fe88193a557056b619,Undirected,194965,,,1,196004,0,100,100,100,NA,100,NA,NA,0,0,0,0,83.3333,NA,48.33333,medium
EU_body_157566de6ba74687370ce0ed4d06e194d5ce13548e34eb2afcaa6582bb30c554,EU_body_5edc1931ca7b5c0717d1884a478f549261beecad31bfdc5758f76e517c52deb6,Undirected,194505,,,1,195515,0,100,100,100,NA,100,NA,NA,0,0,0,0,83.3333,NA,48.33333,medium
EU_body_157566de6ba74687370ce0ed4d06e194d5ce13548e34eb2afcaa6582bb30c554,EU_body_5dbdbbae83ab288a514ccd2cf647e0df0d26eda81895e023064a2677540fff64,Undirected,194504,,,1,195514,0,100,100,100,NA,100,NA,NA,0,0,0,0,83.3333,NA,48.33333,medium
EU_body_157566de6ba74687370ce0ed4d06e194d5ce13548e34eb2afcaa6582bb30c554,EU_body_6a0baf880ccb8bc3b6c1f8e43754a0f5e999660b9693bf4dd999f9c40b2990cb,Undirected,145956,,,1,146605,100,100,100,100,NA,100,NA,NA,0,0,0,0,83.3333,NA,58.33333,high
EU_body_157566de6ba74687370ce0ed4d06e194d5ce13548e34eb2afcaa6582bb30c554,EU_body_d1d44e5c02b9e11e70054e0763b83a51dd174004ac44b73572a7099e6903d3a8,Undirected,96467,,,1,96854,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_157566de6ba74687370ce0ed4d06e194d5ce13548e34eb2afcaa6582bb30c554,EU_body_fb48a9eb4d24ec3dfde8341624af73b56e805015fe91edb7ac72caccd23ccce2,Undirected,96466,,,2,195513,0,100,100,100,NA,100,NA,NA,0,0,0,0,83.3333,NA,48.33333,medium
EU_body_157566de6ba74687370ce0ed4d06e194d5ce13548e34eb2afcaa6582bb30c554,EU_body_2c74862ae3aefd6c6f9e5c574aca4106fd4a0af926fb2915fcd8dce4967551ba,Undirected,49799,,,1,50108,100,0,100,0,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_157566de6ba74687370ce0ed4d06e194d5ce13548e34eb2afcaa6582bb30c554,EU_body_bc80fb17043cc7299ab5cc703ce44876dfccede77270dafb4d1e685972ac0040,Undirected,857,,,2,96855,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_b7cb17ce970506efc2df5c650e55a780d2bf392a7eef626a0fc6119d11654d78,Undirected,194121,,,1,195009,100,100,100,100,NA,100,NA,NA,0,100,100,0,90.9091,NA,79.09091,high
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_e9df5d132e867b6eb51647f2674b031071e2d4605fa26c4f9ed4825f56297344,Undirected,192962,,,1,193754,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_84b5ba83c8ae78bdc83f293963b077e1d8dedf410018dd554903d5ce7fc36822,Undirected,146162,,,1,146948,100,100,100,100,NA,100,NA,NA,0,0,0,0,81.8182,NA,58.18182,high
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_ab0a14895f540f1e3fd8ae339547446b70f1384f8a0ba3dbc88cdaa34e073ca0,Undirected,50053,,,1,50375,0,0,100,0,0,100,NA,NA,0,0,0,,,NA,22.222222,low
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_3b89bb60ac35fb7e3f77b7b9720dd40207db4f365257274d28ae2e32bfada84f,Undirected,49318,,,1,49503,100,100,100,100,NA,100,NA,NA,0,0,0,0,83.3333,NA,58.33333,high
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_a8a782bce1601231843c1244d027d38604f30ec011bb638aac12ab547184b3c7,Undirected,1819,,,2,195612,100,100,100,100,NA,100,NA,NA,0,0,0,0,91.6667,NA,59.16667,high
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_4e43815d49ea79b53cf557c0bd82153b85ae3860da0b14889157b5bbae55cc3f,Undirected,1503,,,3,146343,100,100,100,100,NA,100,NA,NA,0,0,0,0,91.6667,NA,59.16667,high
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_248e1f7a770e41919df1c54666d190525fa2b9e56e5195b39ce32eb6f64a523e,Undirected,1250,,,3,195150,0,0,100,0,0,100,NA,NA,0,0,0,0,91.6667,NA,22.222222,low
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_97ddfaa04aba98b142f8305e87b6678267adca9737220d9406f316af31e498dd,Undirected,1051,,,1,1072,100,100,100,100,NA,100,NA,NA,0,0,0,0,91.6667,NA,59.16667,high
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_ddfb33c978d309603d84619839455803e5168f127066db7878af36d8aedecadf,Undirected,1050,,,2,49502,100,100,100,100,NA,100,NA,NA,0,0,0,0,83.3333,NA,58.33333,high
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_a6f27f920c3236d65531aca6ca34b4d043c667ca6a70dc9da3498a5fa440b280,Undirected,1049,,,2,49501,100,100,100,100,NA,100,NA,NA,0,0,0,0,83.3333,NA,58.33333,high
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_f44d4bccc6538878f21e7c8f31a85fc8f4e7106082ebed6254bc0f5a1944419a,Undirected,1048,,,1,1069,100,100,100,100,NA,100,NA,NA,0,0,0,0,91.6667,NA,59.16667,high
EU_body_4894aa77468d4ab6742c1a985060151e99c3fc8c61b00833c0d1148149213abe,EU_body_4d8133d4f8c40d6b232cb071fbeaf077359c0942aadaf26afd19a8471dab47b0,Undirected,858,,,4,146040,0,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,43.518522,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_a6bd90aabbb667a12f176a9b7b58f8c156d10cb56108f557ef5ff19617f394e6,Undirected,195010,,,1,196049,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_5bbb798674a3c9bef34a5e8fadccc15551bb7c4fd2254e54119910fca1e7a309,Undirected,195009,,,1,196048,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_7bbdd210c3184102086136100977d1dbf864c9d5c0b7973e7fce2b18d15d7d1e,Undirected,195008,,,1,196047,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_6a54b4ed8d83f723fdb8b2340f9fbd563d7e4af84e2dc81b4c4c759fa7a7ba9b,Undirected,195007,,,1,196046,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_98f2aacd425d4bed346aa6976fab8a2af066d61dfee4ffae3c0a4d436da48496,Undirected,195006,,,1,196045,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_31194d6edd80f9c553c9b57d6ca37161ad5ed658991d9a2b24848d24c470aa8a,Undirected,195005,,,1,196044,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_17fa67b04bcdc8caf9b4288b6ee054ebd6ad3679777256d5d450aa466e57d4a8,Undirected,195004,,,1,196043,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_e723a01ff16754a5bd72851ecf0c380ab29eebc53256e05213727059d670c8d6,Undirected,195003,,,1,196042,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_4d0dc9c1f537d7d8392de19b91c8724db3eae980cb2a89e7cb8636f60baa60de,Undirected,195002,,,1,196041,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_9b9f7d775c168c55db12b0ad0bf4a16f2d8ceb17233846df08ab1c96ff3e7333,Undirected,195001,,,1,196040,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_b23dd48a0afe00d47bf02cbe4d49881faeaba0ed78a96667957d39057535da6e,Undirected,195000,,,1,196039,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_9b2eaf180691d100634327769ecf61bbc1ddefeeac49611f6ed355ad8c6cc1db,Undirected,194999,,,1,196038,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_c3e822ef68590ffa6b142d7fd92b685df752f5c926f2947c1e533bc8b4df7479,Undirected,194998,,,1,196037,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_6fd51c65d40248d5e0ee0b523dbdfb9ceb82795a87a9be2c3c8c6bac8c89ae38,Undirected,194997,,,1,196036,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_0f555d93a504c4abab51ed1e3a3e79716a37106afc5ea7543efe435599b78226,Undirected,194996,,,1,196035,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_54d62f5ec7dfd7ba89488dd2832821e2ac3168bea929361c2fdc5801a7f9b1dd,Undirected,194995,,,1,196034,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_99ba6d48e6ffa2e4defea1f5b3f194c7508b814d17d503ace3c91190c356942a,Undirected,194994,,,1,196033,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_b74e33daeb679415db5c6bc2f25311e65eb3ba023463461dcea85a0a94b5e1b8,Undirected,194993,,,1,196032,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_ea5f2cc725466a13d92052d65a13aee86083bd0ef442c21713ffd8c8307e4a55,Undirected,194992,,,1,196031,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_2b585968195aed479f0d855f22738cea082ccb970b984d3294f511f7d970a2ac,Undirected,194991,,,1,196030,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_b7d9ce696f6b1d130caa4615b7a0eeb48fb5dba06b90598afa843d0ddfe04138,Undirected,194990,,,1,196029,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_5292643b6ec76af4b6142cbfffe8b5892fc2579e2df9adaf3ff48d4cb12f4682,Undirected,194989,,,1,196028,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_9a18af310ae9ca23b5a03bb858dc1e016a7184f978e88bb7298afaee18f9bbe4,Undirected,194988,,,1,196027,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_4872c3f3463b4875a7673fd16079fb795a67e1213c53453828567e9a78101e8a,Undirected,194987,,,1,196026,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_634972f0f854b83d5fde5b2d752d8cc8faac124e8f2cbfb07890c1e33dcd91fc,Undirected,194986,,,1,196025,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_e97a8697e9e06da15b494aba10ef285a26acd823e54425429bcdbb68461beaf6,Undirected,194985,,,1,196024,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_2ae7e24fb47ef52a3a8433825dee7a1a538fa590092b116f7098eb707b35dcdd,Undirected,194984,,,1,196023,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_6e8dd70defdca89f989a6803406f5540a4e64c4de6717907f351f60e2b621af2,Undirected,194983,,,1,196022,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_778e26f6934c9bfbdd0aa2e2708eed3538208f938e441c07340c38bcd1303b4a,Undirected,194982,,,1,196021,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_bf4545c1a1d4a98c2add9a4960275deef53a14f50db81107381fa822e90137b9,Undirected,194981,,,1,196020,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_7adeabff267881aea0e3b2507de50f3a56caab845fe88fb083a47640a07aab77,Undirected,194980,,,1,196019,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_187cf3df960f08a5887d49994bf96345c79b49c946f436fb5005bbb37bd962da,Undirected,194979,,,1,196018,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_7a8ba1a5d971576820cf5d7c73753143dea5b8dd825d03a71cf5e79a5eb209f9,Undirected,194978,,,1,196017,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_21c5542d14a62438ee92eb7ec510ed43eb31de06fba6e3d1200f6c86367744cc,Undirected,194977,,,1,196016,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_4fc540deb7b025779d1974756dff390a3e1492f01c7c7d82ef49bae5c2c926a4,Undirected,194976,,,1,196015,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_c11622fa0813f5a97886f340bd2abb20860793f06ade0b5da89b7fd6f83b88d6,Undirected,194975,,,1,196014,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_081729ba8fcc16ce17f17e0e29dde3a25b337c4b82b25969f4c959b4ccaaea98,Undirected,194974,,,1,196013,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_57c3a9ba2286e5301d79e6988801a426f1162517cc34188d42c1f18e4de4c8ff,Undirected,194973,,,1,196012,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_203ced409312c46954fd17b3a205b9ddccfb74636bfcf3e3713fa4bc8d24a49f,Undirected,194972,,,1,196011,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_1c8e10fc9eb627eed504b14e70c662012c5cda88d32e6cc229d5de28da212805,Undirected,194958,,,1,195997,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_33b7b236f5685a2abd64d33c8e3d2d6962d19dc225db1267eac83ffee000ff1a,Undirected,194957,,,1,195996,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_e59709b0f0f422e0a995e31b8973ee078aa4d6f7c2b51b6230f682e32a01f7ae,Undirected,194956,,,1,195995,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_293942c6959862238364dbab5bd888fa03b33d44b703f4a114c827f8df565d73,Undirected,194955,,,1,195994,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_483e18aebba4c09574014b88a6dba53b0ea1ec1c657e6c531c497b4e3931552f,Undirected,194954,,,1,195993,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_93fca35efefbe2c68cd00ceb30526623105d0e2fd88a915d312f1709b9a0c7a2,Undirected,194953,,,1,195992,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_9a2ffd83e0353f14056fb3aff135ac5b9ec83986630d28586f3c1fc1aaa2236b,Undirected,194952,,,1,195991,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_3f105375b34dca5d28dc43ebe5136049ca7ac8c0441b3cefaf3be4fd0b419ffb,Undirected,194951,,,1,195990,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_361e2a7a44eeed2e9d62651d22b8eb7473eb2dace53716eca01637c7b70c6799,EU_body_6d58b3700951abf433cd0132d29bc4326ea600526c0274b69e25938d8cfe665d,Undirected,194950,,,1,195989,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
